index,reason,year,transect
1289,Year 2014 (40% below median visits),2014,o'mullane
1290,Year 2014 (40% below median visits),2014,o'mullane
1291,Year 2014 (40% below median visits),2014,o'mullane
1292,Year 2014 (40% below median visits),2014,o'mullane
1293,Year 2014 (40% below median visits),2014,o'mullane
1294,Year 2014 (40% below median visits),2014,o'mullane
1295,Year 2014 (40% below median visits),2014,o'mullane
1296,Year 2014 (40% below median visits),2014,o'mullane
1297,Year 2014 (40% below median visits),2014,o'mullane
1298,Year 2014 (40% below median visits),2014,o'mullane
1299,Year 2014 (40% below median visits),2014,o'mullane
1300,Year 2014 (40% below median visits),2014,o'mullane
1301,Year 2014 (40% below median visits),2014,o'mullane
1302,Year 2014 (40% below median visits),2014,o'mullane
1303,Year 2014 (40% below median visits),2014,o'mullane
1304,Year 2014 (40% below median visits),2014,o'mullane
1305,Year 2014 (40% below median visits),2014,o'mullane
1306,Year 2014 (40% below median visits),2014,o'mullane
1307,Year 2014 (40% below median visits),2014,o'mullane
1308,Year 2014 (40% below median visits),2014,o'mullane
1309,Year 2014 (40% below median visits),2014,o'mullane
1310,Year 2014 (40% below median visits),2014,o'mullane
1311,Year 2014 (40% below median visits),2014,o'mullane
1312,Year 2014 (40% below median visits),2014,o'mullane
1313,Year 2014 (40% below median visits),2014,o'mullane
1314,Year 2014 (40% below median visits),2014,o'mullane
1315,Year 2014 (40% below median visits),2014,o'mullane
1316,Year 2014 (40% below median visits),2014,o'mullane
1317,Year 2014 (40% below median visits),2014,o'mullane
1318,Year 2014 (40% below median visits),2014,o'mullane
1319,Year 2014 (40% below median visits),2014,o'mullane
1320,Year 2014 (40% below median visits),2014,o'mullane
1321,Year 2014 (40% below median visits),2014,o'mullane
1322,Year 2014 (40% below median visits),2014,o'mullane
1323,Year 2014 (40% below median visits),2014,o'mullane
1324,Year 2014 (40% below median visits),2014,o'mullane
1325,Year 2014 (40% below median visits),2014,o'mullane
1326,Year 2014 (40% below median visits),2014,o'mullane
1327,Year 2014 (40% below median visits),2014,o'mullane
1328,Year 2014 (40% below median visits),2014,o'mullane
1329,Year 2014 (40% below median visits),2014,o'mullane
1330,Year 2014 (40% below median visits),2014,o'mullane
1331,Year 2014 (40% below median visits),2014,o'mullane
1332,Year 2014 (40% below median visits),2014,o'mullane
1333,Year 2014 (40% below median visits),2014,o'mullane
1334,Year 2014 (40% below median visits),2014,o'mullane
1335,Year 2014 (40% below median visits),2014,o'mullane
1336,Year 2014 (40% below median visits),2014,o'mullane
1337,Year 2014 (40% below median visits),2014,o'mullane
1338,Year 2014 (40% below median visits),2014,o'mullane
1339,Year 2014 (40% below median visits),2014,o'mullane
1340,Year 2014 (40% below median visits),2014,o'mullane
1341,Year 2014 (40% below median visits),2014,o'mullane
1342,Year 2014 (40% below median visits),2014,o'mullane
1343,Year 2014 (40% below median visits),2014,o'mullane
1344,Year 2014 (40% below median visits),2014,o'mullane
1345,Year 2014 (40% below median visits),2014,fonds préville
1346,Year 2014 (40% below median visits),2014,fonds préville
1347,Year 2014 (40% below median visits),2014,fonds préville
1348,Year 2014 (40% below median visits),2014,fonds préville
1349,Year 2014 (40% below median visits),2014,fonds préville
1350,Year 2014 (40% below median visits),2014,fonds préville
1351,Year 2014 (40% below median visits),2014,fonds préville
1352,Year 2014 (40% below median visits),2014,fonds préville
1353,Year 2014 (40% below median visits),2014,fonds préville
1354,Year 2014 (40% below median visits),2014,fonds préville
1355,Year 2014 (40% below median visits),2014,fonds préville
1356,Year 2014 (40% below median visits),2014,fonds préville
1357,Year 2014 (40% below median visits),2014,fonds préville
1358,Year 2014 (40% below median visits),2014,fonds préville
1359,Year 2014 (40% below median visits),2014,fonds préville
1360,Year 2014 (40% below median visits),2014,fonds préville
1361,Year 2014 (40% below median visits),2014,fonds préville
1362,Year 2014 (40% below median visits),2014,fonds préville
1363,Year 2014 (40% below median visits),2014,fonds préville
1364,Year 2014 (40% below median visits),2014,fonds préville
1365,Year 2014 (40% below median visits),2014,fonds préville
1366,Year 2014 (40% below median visits),2014,fonds préville
1367,Year 2014 (40% below median visits),2014,fonds préville
1368,Year 2014 (40% below median visits),2014,fonds préville
1369,Year 2014 (40% below median visits),2014,fonds préville
1370,Year 2014 (40% below median visits),2014,fonds préville
1371,Year 2014 (40% below median visits),2014,fonds préville
1372,Year 2014 (40% below median visits),2014,fonds préville
1373,Year 2014 (40% below median visits),2014,fonds préville
1374,Year 2014 (40% below median visits),2014,fonds préville
1375,Year 2014 (40% below median visits),2014,fonds préville
1376,Year 2014 (40% below median visits),2014,fonds préville
1377,Year 2014 (40% below median visits),2014,fonds préville
1378,Year 2014 (40% below median visits),2014,fonds préville
1379,Year 2014 (40% below median visits),2014,fonds préville
1380,Year 2014 (40% below median visits),2014,fonds préville
1381,Year 2014 (40% below median visits),2014,fonds préville
1382,Year 2014 (40% below median visits),2014,fonds préville
1383,Year 2014 (40% below median visits),2014,fonds préville
1384,Year 2014 (40% below median visits),2014,fonds préville
1385,Year 2014 (40% below median visits),2014,fonds préville
1386,Year 2014 (40% below median visits),2014,fonds préville
1387,Year 2014 (40% below median visits),2014,fonds préville
1388,Year 2014 (40% below median visits),2014,fonds préville
1389,Year 2014 (40% below median visits),2014,fonds préville
1390,Year 2014 (40% below median visits),2014,fonds préville
1391,Year 2014 (40% below median visits),2014,fonds préville
1392,Year 2014 (40% below median visits),2014,fonds préville
1393,Year 2014 (40% below median visits),2014,fonds préville
1394,Year 2014 (40% below median visits),2014,fonds préville
1395,Year 2014 (40% below median visits),2014,fonds préville
1396,Year 2014 (40% below median visits),2014,fonds préville
1397,Year 2014 (40% below median visits),2014,fonds préville
1398,Year 2014 (40% below median visits),2014,fonds préville
1399,Year 2014 (40% below median visits),2014,fonds préville
1400,Year 2014 (40% below median visits),2014,fonds préville
1401,Year 2014 (40% below median visits),2014,fonds préville
1402,Year 2014 (40% below median visits),2014,fonds préville
1403,Year 2014 (40% below median visits),2014,fonds préville
1404,Year 2014 (40% below median visits),2014,fonds préville
1405,Year 2014 (40% below median visits),2014,fonds préville
1406,Year 2014 (40% below median visits),2014,fonds préville
1407,Year 2014 (40% below median visits),2014,fonds préville
1408,Year 2014 (40% below median visits),2014,fonds préville
1409,Year 2014 (40% below median visits),2014,fonds préville
1410,Year 2014 (40% below median visits),2014,fonds préville
1411,Year 2014 (40% below median visits),2014,fonds préville
1412,Year 2014 (40% below median visits),2014,fonds préville
1413,Year 2014 (40% below median visits),2014,fonds préville
1414,Year 2014 (40% below median visits),2014,fonds préville
1415,Year 2014 (40% below median visits),2014,fonds préville
1416,Year 2014 (40% below median visits),2014,fonds préville
1417,Year 2014 (40% below median visits),2014,fonds préville
1418,Year 2014 (40% below median visits),2014,fonds préville
1419,Year 2014 (40% below median visits),2014,fonds préville
1420,Year 2014 (40% below median visits),2014,fonds préville
1421,Year 2014 (40% below median visits),2014,fonds préville
1422,Year 2014 (40% below median visits),2014,fonds préville
1423,Year 2014 (40% below median visits),2014,fonds préville
1424,Year 2014 (40% below median visits),2014,fonds préville
1425,Year 2014 (40% below median visits),2014,fonds préville
1426,Year 2014 (40% below median visits),2014,desmarinières
1427,Year 2014 (40% below median visits),2014,desmarinières
1428,Year 2014 (40% below median visits),2014,desmarinières
1429,Year 2014 (40% below median visits),2014,desmarinières
1430,Year 2014 (40% below median visits),2014,desmarinières
1431,Year 2014 (40% below median visits),2014,desmarinières
1432,Year 2014 (40% below median visits),2014,desmarinières
1433,Year 2014 (40% below median visits),2014,desmarinières
1434,Year 2014 (40% below median visits),2014,desmarinières
1435,Year 2014 (40% below median visits),2014,desmarinières
1436,Year 2014 (40% below median visits),2014,desmarinières
1437,Year 2014 (40% below median visits),2014,desmarinières
1438,Year 2014 (40% below median visits),2014,desmarinières
1439,Year 2014 (40% below median visits),2014,desmarinières
1440,Year 2014 (40% below median visits),2014,desmarinières
1441,Year 2014 (40% below median visits),2014,desmarinières
1442,Year 2014 (40% below median visits),2014,desmarinières
1443,Year 2014 (40% below median visits),2014,desmarinières
1444,Year 2014 (40% below median visits),2014,desmarinières
1445,Year 2014 (40% below median visits),2014,desmarinières
1446,Year 2014 (40% below median visits),2014,desmarinières
1447,Year 2014 (40% below median visits),2014,desmarinières
1448,Year 2014 (40% below median visits),2014,desmarinières
1449,Year 2014 (40% below median visits),2014,desmarinières
1450,Year 2014 (40% below median visits),2014,desmarinières
1451,Year 2014 (40% below median visits),2014,desmarinières
1452,Year 2014 (40% below median visits),2014,desmarinières
1453,Year 2014 (40% below median visits),2014,desmarinières
1454,Year 2014 (40% below median visits),2014,desmarinières
1455,Year 2014 (40% below median visits),2014,desmarinières
1456,Year 2014 (40% below median visits),2014,desmarinières
1457,Year 2014 (40% below median visits),2014,desmarinières
1458,Year 2014 (40% below median visits),2014,desmarinières
1459,Year 2014 (40% below median visits),2014,desmarinières
1460,Year 2014 (40% below median visits),2014,desmarinières
1461,Year 2014 (40% below median visits),2014,desmarinières
1462,Year 2014 (40% below median visits),2014,desmarinières
1463,Year 2014 (40% below median visits),2014,desmarinières
1464,Year 2014 (40% below median visits),2014,desmarinières
1465,Year 2014 (40% below median visits),2014,desmarinières
1466,Year 2014 (40% below median visits),2014,desmarinières
1467,Year 2014 (40% below median visits),2014,desmarinières
1468,Year 2014 (40% below median visits),2014,desmarinières
1469,Year 2014 (40% below median visits),2014,desmarinières
1470,Year 2014 (40% below median visits),2014,desmarinières
1471,Year 2014 (40% below median visits),2014,desmarinières
1472,Year 2014 (40% below median visits),2014,desmarinières
1473,Year 2014 (40% below median visits),2014,desmarinières
1474,Year 2014 (40% below median visits),2014,desmarinières
1475,Year 2014 (40% below median visits),2014,desmarinières
1476,Year 2014 (40% below median visits),2014,desmarinières
1477,Year 2014 (40% below median visits),2014,desmarinières
1478,Year 2014 (40% below median visits),2014,desmarinières
1479,Year 2014 (40% below median visits),2014,desmarinières
1480,Year 2014 (40% below median visits),2014,desmarinières
1481,Year 2014 (40% below median visits),2014,desmarinières
1482,Year 2014 (40% below median visits),2014,desmarinières
1483,Year 2014 (40% below median visits),2014,desmarinières
1484,Year 2014 (40% below median visits),2014,desmarinières
1485,Year 2014 (40% below median visits),2014,desmarinières
1486,Year 2014 (40% below median visits),2014,desmarinières
1487,Year 2014 (40% below median visits),2014,desmarinières
1488,Year 2014 (40% below median visits),2014,desmarinières
1489,Year 2014 (40% below median visits),2014,desmarinières
1490,Year 2014 (40% below median visits),2014,desmarinières
1491,Year 2014 (40% below median visits),2014,desmarinières
1492,Year 2014 (40% below median visits),2014,desmarinières
1493,Year 2014 (40% below median visits),2014,desmarinières
1494,Year 2014 (40% below median visits),2014,desmarinières
1495,Year 2014 (40% below median visits),2014,desmarinières
1496,Year 2014 (40% below median visits),2014,desmarinières
1497,Year 2014 (40% below median visits),2014,là-haut
1498,Year 2014 (40% below median visits),2014,là-haut
1499,Year 2014 (40% below median visits),2014,là-haut
1500,Year 2014 (40% below median visits),2014,là-haut
1501,Year 2014 (40% below median visits),2014,là-haut
1502,Year 2014 (40% below median visits),2014,là-haut
1503,Year 2014 (40% below median visits),2014,là-haut
1504,Year 2014 (40% below median visits),2014,là-haut
1505,Year 2014 (40% below median visits),2014,là-haut
1506,Year 2014 (40% below median visits),2014,là-haut
1507,Year 2014 (40% below median visits),2014,là-haut
1508,Year 2014 (40% below median visits),2014,là-haut
